bble,lat,lng,2010,2011,2012,2013,2014,neighborhood
1016610037,40.79473,-73.94087,844000,971000,974000,986000,1082000,26
1016610034,40.79461,-73.94057,927000,1070000,1073000,1205000,1214000,26
1016610035,40.79465,-73.94069,1180000,540000,594000,653000,855000,26
1019010021,40.80269,-73.95059,769000,1260000,1386000,1525000,1688000,25
1016610030,40.79448,-73.94028,927000,1070000,1073000,1205000,1214000,26
1019010023,40.80263,-73.95046,612000,725000,572000,629000,758000,25
1016610038,40.79476,-73.94094,844000,971000,974000,986000,1082000,26
1013100059,40.76014,-73.97008,19200000,20200000,20511000,26787000,30045000,10
1020880038,40.82402,-73.95317,1480000,1370000,1507000,1611000,1746000,3
1020880036,40.82385,-73.9528,2330000,2360000,2774000,3157000,3417000,3
1004010055,40.72463,-73.98342,1560000,1590000,1749000,1958000,2012000,0
1014240010,40.76746,-73.96068,21500000,23300000,27376000,25910000,27574000,13
1014240017,40.76733,-73.96033,966000,1540000,714000,785000,1178000,13
1017200028,40.80479,-73.94682,1610000,1850000,1856000,1912000,1927000,25
1017200025,40.80467,-73.94657,1560000,1790000,1795000,1849000,1863000,25
1017200024,40.80464,-73.94651,726000,610000,567000,448000,448000,25
1017200027,40.80473,-73.9467,562000,472000,439000,347000,346000,25
1017200026,40.80471,-73.94663,900000,1040000,1403000,1611000,1850000,25
1017200023,40.80461,-73.94645,160000,350000,279600,419400,447000,25
1017200022,40.80456,-73.94633,750000,630000,586000,463000,463000,25
1004010051,40.72449,-73.98311,1110000,1090000,1248000,1453000,1471000,0
1005250038,40.72776,-73.99994,2440000,2720000,3060000,2898000,2998000,22
1005250039,40.72782,-73.99989,2570000,2840000,3170000,3001000,3097000,22
1005250037,40.7277,-73.99999,2620000,2700000,2945000,2688000,3161000,22
1005250034,40.72755,-74.00015,2135000,2460000,2467000,2488000,3580000,22
1005250035,40.72758,-74.00009,4820000,5020000,6689000,6627000,6947000,22
1005250032,40.72785,-74.00107,2640000,2880000,3207000,2873000,3030000,22
1005250033,40.72752,-74.00023,2490000,2490000,1040000,1190000,952000,22
1003910009,40.72593,-73.98002,631000,621000,931000,1042000,1136000,15
1013900111,40.77416,-73.96444,11900000,12000000,15628000,17311000,20640000,12
1020450102,40.82618,-73.94057,682000,717000,756000,771000,839000,14
1003910001,40.72571,-73.98045,2850000,5430000,6686000,4154000,4550000,15
1001490014,40.7151,-74.00756,5510000,5550000,3733000,4106000,4260000,20
1003910003,40.72585,-73.98034,2450000,2630000,2814000,3071000,3040000,15
1011700120,40.78308,-73.97978,1140000,714000,1071000,1211000,1222000,17
1003910006,40.726,-73.98033,2470000,2840000,2750000,3300000,2805000,15
1004010013,40.7251,-73.9835,1230000,1320000,1439000,1348000,1397000,0
1004010012,40.72513,-73.98357,1220000,1230000,1845000,1779000,1949000,0
1004010017,40.72496,-73.98318,1220000,1190000,1785000,2525000,2375124,0
1004010015,40.72501,-73.9833,1200000,976000,1143000,1104000,1171000,0
1004010014,40.72507,-73.98341,1190000,2270000,2798000,1738000,1904000,0
1004010019,40.7249,-73.98302,1690000,1370000,1507000,1658000,2264000,0
1017250072,40.80926,-73.94393,1570000,1330000,1102000,897000,896000,14
1017250071,40.80932,-73.94388,164000,164000,180000,195000,293000,14
1004070032,40.72918,-73.9785,3650000,3770000,4034000,3741000,3685000,0
1004070031,40.72927,-73.97844,2050000,3160000,2598000,2375000,2442000,0
1004070037,40.72892,-73.97866,2380000,2380000,2611000,1017000,1115000,0
1004070036,40.72896,-73.97859,1350000,1880000,2301000,1276000,1397000,0
1004070035,40.72903,-73.97854,1180000,947000,1420000,1366000,1496000,0
1004070034,40.72911,-73.97857,2450000,2450000,1688000,1717000,1374000,0
1004070038,40.72901,-73.9788,916000,925000,1387000,1334000,1462000,0
1010300019,40.76695,-73.98039,35600000,34000000,34000000,36107000,27874000,9
1018630037,40.80122,-73.96209,2350000,2300000,2222000,1238000,1189000,24
1011410149,40.77656,-73.98138,1260000,973000,1459000,1651000,1666000,18
1018630039,40.80132,-73.96233,2640000,2240000,2523000,1206000,1157000,24
1014990032,40.78118,-73.95697,16600000,16700000,16215000,16841000,17168000,12
1012000015,40.78614,-73.97067,12900000,13600000,15472000,17855000,19001000,17
1012000011,40.78629,-73.97098,11000000,16300000,17820000,20421000,21661000,17
1012000010,40.78634,-73.97115,2200000,1700000,2550000,3100000,3119000,17
1012000019,40.78598,-73.9703,20500000,22200000,23029000,23950000,25128000,17
1014020006,40.76773,-73.96522,25600000,25600000,26637000,27829000,28102000,12
1014020001,40.76806,-73.96551,24700000,25500000,25684000,31656000,29404000,12
1012100042,40.78284,-73.97599,1590000,1080000,1620000,2231000,2245000,17
1010670055,40.76924,-73.98728,1370000,1350000,1343000,1639000,1126000,1
1010670050,40.76907,-73.98689,1590000,1670000,1819000,1743000,1782000,1
1010670051,40.7691,-73.98697,1090000,1070000,1238000,1401000,1606000,1
1010670052,40.76917,-73.98713,4890000,5230000,5192000,4718000,4684000,1
1012130039,40.78465,-73.97441,1860000,1970000,2108000,2108000,1942000,17
1012130038,40.78462,-73.97432,1720000,1790000,1915000,1915000,3077000,17
1020740154,40.8246,-73.95058,954000,1100000,935000,963000,1035000,3
1008810060,40.74115,-73.9831,1870000,1870000,3742000,8801000,7041000,2
1020730163,40.82413,-73.95169,300000,348000,240000,288000,276000,3
1019110122,40.80899,-73.94582,1060000,1220000,1736000,1687000,1434000,14
1015480036,40.77705,-73.95054,9540000,10200000,13762000,11517000,11910000,8
1021420045,40.84374,-73.94098,2140000,1780000,1958000,2154000,2690000,19
1015480035,40.77699,-73.95037,1970000,1990000,2263000,2663000,2833000,8
1016270020,40.78799,-73.94908,1330000,1460000,1567000,1295000,1124000,16
1022150790,40.8766,-73.91101,392000,373000,374000,385000,388000,27
1012250150,40.79269,-73.96971,4410000,4450000,4018000,3826000,3299000,17
1021670025,40.85193,-73.93395,1310000,1310000,421000,457000,413000,7
1021670024,40.852,-73.93369,1470000,4020000,1083000,1191000,1787000,7
1021670027,40.852,-73.93405,627000,624000,646000,733000,715000,7
1021610114,40.85565,-73.92801,713000,587000,646000,711000,944000,7
1021610110,40.85576,-73.92825,710000,722000,794000,1031000,1088000,7
1014650013,40.76618,-73.95566,2280000,2340000,2521000,2718000,2845000,13
1014650011,40.76622,-73.95578,2410000,2710000,3115000,3403000,3513000,13
1014650016,40.76603,-73.95538,1130000,1380000,1557000,1634000,1761000,13
1014650014,40.7661,-73.95559,2170000,1510000,2265000,2955000,2925000,13
1014650015,40.76606,-73.95551,624000,612000,623000,772000,791000,13
1016320145,40.7911,-73.94616,1150000,1150000,765000,748000,650000,16
1008300052,40.74551,-73.98792,2240000,3470000,3191000,3208000,3850000,9
1020840106,40.83074,-73.94651,116000,124000,133000,198000,222000,3
1020840107,40.8307,-73.94642,103000,110000,118000,118000,177000,3
1020840104,40.831,-73.94668,896000,1030000,951000,980000,1112000,3
1020840102,40.83088,-73.94678,1090000,1250000,1063000,1041000,1066000,3
1008510013,40.74044,-73.98844,24000000,23600000,26413000,37846000,40957000,21
1013950159,40.76351,-73.96778,4200000,5030000,3242000,3342000,3308000,12
1021440011,40.84658,-73.93668,518000,281000,309000,340000,510000,19
1021440010,40.84652,-73.93655,518000,1010000,419000,461000,535000,19
1021440013,40.8467,-73.93691,1490000,1470000,1481000,1426000,1589000,19
1014730016,40.77121,-73.95167,3320000,3850000,3597000,3932000,4014000,13
1014730015,40.77127,-73.95178,1910000,2770000,2937000,3647000,3610000,13
1014730014,40.77131,-73.95186,1190000,1610000,1421000,1915000,1995000,13
1014730013,40.77134,-73.95195,1190000,1610000,1421000,1915000,1984000,13
1014730012,40.77137,-73.95202,1190000,1610000,1421000,1915000,1984000,13
1014730011,40.77139,-73.95211,2030000,1170000,1252000,1300000,1361000,13
1014730010,40.77143,-73.95219,962000,830000,896000,986000,1132000,13
1014730019,40.77114,-73.95147,970000,931000,1396000,1514000,1601000,13
1014730018,40.77147,-73.95134,32000000,32000000,36211000,45086000,49049000,13
1021800605,40.85719,-73.93502,5690000,5900000,7897000,6034000,6468000,7
1014260008,40.7689,-73.96021,10900000,11000000,11033000,11364000,10883000,13
1014260009,40.76887,-73.96014,2460000,2650000,2640000,3488000,3452000,13
1014260006,40.76896,-73.96037,8480000,8560000,9290000,9900000,8509000,13
1014260007,40.76892,-73.96029,9180000,9270000,9290000,9900000,8785000,13
1014260005,40.76899,-73.96044,9720000,9830000,11922000,12280000,11708000,13
1014260001,40.76913,-73.96067,11900000,12100000,13045000,12683000,13314000,13
1007220046,40.74785,-74.00111,620000,625000,669000,685000,655000,21
1020790149,40.82764,-73.94781,815000,815000,263000,316000,302000,3
1007220047,40.7479,-74.00118,1080000,1120000,1631000,1808000,1579000,21
1020790147,40.82757,-73.94766,199000,215000,273000,329000,315000,3
1007200012,40.74686,-74.00378,1940000,3170000,3768000,4678000,4560000,21
1016870014,40.79595,-73.93689,1100000,1070000,1605000,1539000,1645000,26
1016870011,40.79601,-73.9371,793000,986000,1150000,1189000,841000,26
1019070123,40.80638,-73.94767,536000,1400000,2100000,1915000,1628000,25
1016870019,40.79577,-73.93646,1380000,1250000,1875000,1922000,1669000,26
1007220043,40.74778,-74.0008,6750000,7190000,9213000,8943000,9214000,21
1005760163,40.7355,-73.99614,3360000,3390000,4000000,3918000,4419000,22
1015640036,40.77549,-73.94868,1330000,1290000,1555000,1575000,1592000,8
1005150037,40.72565,-74.0001,3650000,4600000,5001000,5418000,6054000,20
1019170064,40.81358,-73.94449,703000,756000,744000,820000,930000,14
1015640037,40.77553,-73.94876,1110000,1260000,1105000,1215000,1363000,8
1019170061,40.81375,-73.94433,863000,834000,730000,368000,415000,14
1004980018,40.7236,-73.99892,6450000,5660000,6773000,6818000,7021000,20
1004980015,40.72378,-73.99877,5490000,5760000,5575000,5642000,5364000,20
1002760008,40.71164,-73.99574,297000,912000,973000,1459500,1751000,4
1002760009,40.71168,-73.99566,614000,617000,678000,827000,922000,4
1004660024,40.73062,-73.98739,5080000,5120000,4724000,5409000,5016000,0
1015600038,40.77305,-73.95085,1670000,1790000,1896000,1715000,1759000,8
1015600039,40.77307,-73.95094,3930000,5050000,4223000,3428000,3474000,8
1004660021,40.73066,-73.98756,2640000,2840000,3039000,2618000,2796000,0
1004660020,40.73072,-73.98765,1250000,1570000,2355000,2260000,2712000,0
1015600035,40.77297,-73.9506,1830000,1710000,1744000,1694000,1733000,8
1002760003,40.71163,-73.9962,877000,804000,811000,928000,994000,4
1002760004,40.71164,-73.99611,707000,2550000,1028000,1089000,1064000,4
1015600031,40.77288,-73.9504,5840000,5740000,5634000,6197000,6576000,8
1002760006,40.71165,-73.99593,741000,811000,1131000,971000,1066000,4
1002760007,40.71166,-73.99584,721000,725000,851000,929000,1027000,4
1013890034,40.77275,-73.96313,2830000,2590000,3449000,4282000,4238000,12
1013890036,40.77275,-73.96299,11000000,11300000,13968000,13968000,11650000,12
1013890031,40.77289,-73.96341,2670000,2440000,3258000,4046000,4004000,12
1005370008,40.72909,-73.99885,3640000,3930000,4374000,4179000,4379000,22
1013890033,40.77281,-73.96323,7930000,7930000,2768000,3436000,3401000,12
1013890032,40.77287,-73.96334,2590000,2370000,3159000,3923000,3883000,12
1013890038,40.77307,-73.96297,24100000,24100000,30445000,30463000,30571000,12
1011130001,40.76991,-73.98379,89700000,89100000,107198000,101871000,103898000,18
1017510160,40.8071,-73.94029,395000,395000,423000,249000,797000,14
1004790009,40.72109,-73.99543,3030000,972000,806000,887000,1305000,20
1021800150,40.85411,-73.93452,2030000,1860000,1846000,2092000,2431000,7
1004790005,40.72096,-73.99544,572000,4370000,1582000,1740000,2255000,20
1005740052,40.734,-73.9963,11900000,12000000,12036000,12397000,12492000,22
1004790003,40.72066,-73.99558,3310000,4540000,1824000,1944000,1861000,20
1002010029,40.71554,-73.99775,826000,748000,821000,1055000,1120000,4
1004060014,40.72921,-73.98011,707000,895000,1342000,4190000,3352000,0
1004060015,40.72917,-73.98003,604000,770000,1155000,4190000,3352000,0
1002230013,40.72339,-74.01061,917000,1150000,1697000,2545500,1129000,20
1004060011,40.72929,-73.98038,1650000,1670000,1813000,2293000,2423000,0
1004060012,40.72926,-73.98027,2670000,1900000,1608000,1590000,1657000,0
1004060013,40.72927,-73.98017,405000,440000,471000,518000,777000,0
1004060018,40.72906,-73.9798,1550000,1620000,1733000,1746000,1731000,0
1008730040,40.73579,-73.98591,27400000,27700000,29542000,34296000,36078000,2
1016660044,40.79822,-73.93916,1180000,1180000,703000,688000,597000,26
1018290113,40.80215,-73.95548,671000,772000,774000,797000,956000,25
1016880042,40.79705,-73.93632,1640000,2010000,1590000,1428000,1484000,26
1016880044,40.79713,-73.9365,792000,693000,528000,581000,612000,26
1016220043,40.80023,-73.94378,1760000,2230000,1440000,1659000,1823000,26
1021790221,40.85437,-73.93744,2620000,2960000,4159000,4372000,4918000,7
1021790226,40.85397,-73.93756,2780000,2810000,3238000,2908000,3045000,7
1007740073,40.74604,-73.99678,4770000,4820000,4950000,5099000,5238000,21
1022150362,40.8763,-73.91156,850000,808000,1053000,937000,796000,27
1002820029,40.7136,-73.99344,3710000,3710000,1721000,1588000,1736000,4
1002820028,40.71356,-73.99334,536000,666000,721000,609000,689000,4
1022150360,40.87619,-73.9117,850000,808000,1056000,945000,803000,27
1013610021,40.75279,-73.96476,29900000,30000000,30591000,34937000,34982000,10
1005720010,40.73373,-73.9989,1600000,1850000,1930000,2049000,2242000,22
1005720011,40.73382,-73.99874,3710000,4350000,3937000,3594000,2875000,22
1005720012,40.73383,-73.99863,5760000,6170000,9255000,11106000,12358000,22
1022150361,40.87626,-73.91162,850000,808000,1053000,937000,796000,27
1002820025,40.7136,-73.99308,3530000,3530000,681000,1021500,1226000,4
1005720017,40.73362,-73.99827,11900000,12100000,12261000,11849000,11913000,22
1004260023,40.72243,-73.99225,1010000,1090000,1303000,1298000,1366000,4
1004260022,40.72245,-73.99233,475000,492000,541000,595000,893000,4
1004260021,40.72244,-73.99244,1380000,1450000,1509000,1556000,1641000,4
1004260020,40.72246,-73.99252,1350000,1440000,1485000,1446000,1549000,4
1004260026,40.72231,-73.99197,1370000,1800000,1928000,2133000,2221000,4
1004260025,40.72238,-73.99196,1580000,2190000,2164000,2011000,2157000,4
1004260024,40.7224,-73.99215,1440000,1880000,1724000,1746000,1909000,4
1004400001,40.73009,-73.98317,5140000,5070000,4974000,4790000,5577000,0
1008760014,40.73828,-73.98693,2710000,3440000,4230000,4840000,4776000,2
1004400003,40.73014,-73.9831,3200000,3490000,3808000,3783000,3585000,0
1008760011,40.73847,-73.98679,3470000,4410000,5419000,6200000,6118000,2
1008760010,40.73854,-73.98676,3080000,3910000,4801000,5493000,5421000,2
1004400007,40.73034,-73.98298,2050000,1960000,2211000,2157000,2235000,0
1008760012,40.73841,-73.98684,2160000,2180000,3270000,3854000,3803000,2
1010550048,40.76141,-73.99226,1210000,1180000,1245000,1512000,1493000,1
1008760018,40.73737,-73.98494,12300000,12600000,12600000,12781000,12760000,2
1007950071,40.7418,-73.9965,1200000,1620000,2430000,3290000,3208000,21
1017280123,40.81023,-73.94105,999000,1150000,1166000,1201000,1201000,14
1021570091,40.85205,-73.93026,849000,586000,644600,709000,1064000,7
1021570093,40.8522,-73.93054,3840000,1240000,1233000,1246000,1277000,7
1021570095,40.85226,-73.93071,361000,330000,495000,539000,487000,7
1021570096,40.85233,-73.93081,630000,1900000,553000,479000,548000,7
1021200008,40.83684,-73.94236,1280000,1440000,2160000,3083000,3479000,19
1021200001,40.83659,-73.94255,2200000,1920000,2112000,2126000,2435000,19
1001890041,40.71953,-74.00644,5160000,6700000,6766000,3873000,4243000,20
1014120071,40.77457,-73.96082,24300000,24400000,27292000,31175000,32432000,12
1018790011,40.80207,-73.96695,859000,683000,751000,1052000,1101000,24
1018790013,40.80199,-73.96675,1470000,609000,670000,670000,1005000,24
1009240130,40.73411,-73.98108,4040000,4080000,4092000,4128000,4160000,2
1014170020,40.76288,-73.96337,1800000,2010000,2797000,2464000,2494000,13
1014170021,40.7627,-73.96317,981000,755000,815000,859000,989000,13
1021530037,40.8482,-73.93377,990000,958000,974000,1017000,1093000,19
1021530036,40.84831,-73.93408,3540000,2470000,2717000,2989000,4484000,19
1014170028,40.76308,-73.96302,27700000,24400000,27757000,30170000,31875000,13
1020710151,40.82255,-73.95185,918000,875000,842000,867000,1037000,3
1020710153,40.82264,-73.9517,936000,894000,829000,854000,914000,3
1020710157,40.82279,-73.95208,824000,784000,838000,958000,1150000,3
1020710156,40.82274,-73.95198,963000,918000,807000,927000,1112000,3
1005150039,40.72566,-74.00027,10400000,15800000,11489000,10121000,10259000,20
1018760001,40.80033,-73.969,12100000,13300000,15233000,15447000,16236000,17
1018760007,40.80015,-73.96855,12300000,10100000,11110000,11983000,14014000,17
1013390009,40.75222,-73.96928,2500000,3250000,3250000,3250000,3250000,10
1007460038,40.74492,-73.99914,7080000,8420000,8818000,9663000,10177000,21
1015830127,40.7756,-73.94456,2680000,2700000,2295000,1951000,1966000,8
1015830126,40.77556,-73.94459,2610000,2630000,2236000,1901000,1916000,8
1015830125,40.77547,-73.94466,3390000,3420000,2907000,2471000,2336000,8
1015830123,40.77538,-73.94472,3700000,3730000,3171000,2695000,2481000,8
1015830122,40.77534,-73.94475,3700000,3730000,3171000,2695000,2420000,8
1015830121,40.77529,-73.94478,5150000,5200000,4420000,3757000,4097000,8
1019900025,40.80979,-73.96422,2210000,2220000,1876000,2064000,2486000,24
1019900029,40.80998,-73.9641,3870000,3690000,3596000,3497000,3682000,24
1015830129,40.77563,-73.94474,3000000,3020000,2567000,2182000,2276000,8
1015830128,40.77561,-73.94468,2860000,2890000,2457000,2088000,2104000,8
1006300135,40.73326,-74.0071,3170000,3200000,4800000,4603000,4113000,22
1019170114,40.813,-73.94374,954000,1100000,1232000,1290000,1258000,14
1006300130,40.7331,-74.00725,1610000,973000,1459000,2188500,2425000,22
1021740115,40.86145,-73.92887,1160000,1350000,1485000,1586000,1648000,7
1006300139,40.73344,-74.00714,3420000,3450000,5175000,5968000,5234000,22
1020510012,40.82142,-73.94521,1110000,1190000,1110000,877000,876000,3
1020510013,40.8215,-73.94519,1820000,1350000,1255000,992000,991000,3
1020510011,40.82136,-73.94524,1610000,1190000,1110000,877000,876000,3
1020510014,40.82156,-73.94516,1820000,1350000,1255000,992000,991000,3
1020510015,40.82162,-73.94513,472000,549000,584000,542000,593000,3
1021740119,40.86169,-73.92907,1010000,947000,859000,714000,848000,7
1006100071,40.73403,-74.00085,3100000,3120000,2852000,3422000,4106000,22
1006100072,40.73401,-74.00092,2830000,2830000,1176000,1346000,1308000,22
1020250060,40.81928,-73.94382,1040000,1040000,997000,1079000,1117000,14
1020250061,40.81937,-73.94405,1940000,1810000,1583000,1434000,1618000,14
1021110015,40.83732,-73.93764,783000,796000,871000,831000,904000,19
1021110010,40.83743,-73.93787,1550000,1570000,1862000,1688000,1789000,19
1015680021,40.77774,-73.94642,75600000,76100000,88985000,78800000,81114000,8
1021380175,40.8425,-73.94075,1480000,1370000,2055000,2262000,2403000,19
1022430268,40.87085,-73.91503,1000000,1050000,988000,1087000,1391000,27
1021220079,40.83872,-73.94072,963000,819000,1166000,991000,884000,19
1004570028,40.72473,-73.99122,26000000,19100000,17009000,18710000,19765000,0
1021220073,40.83863,-73.9411,1060000,694000,858000,656000,765000,19
1004950033,40.72259,-73.99629,13600000,13800000,17393000,19889000,19172000,20
1004950030,40.72288,-73.99614,814000,846000,1269000,1827000,1866000,20
1004950031,40.72285,-73.99632,601000,609000,658000,679000,771000,20
1021220077,40.83878,-73.94094,2960000,2810000,3091000,3400000,5100000,19
1004570020,40.72504,-73.99108,2790000,3080000,2844000,3406000,3404000,0
1014080006,40.7717,-73.96258,19930000,16900000,16951000,17460000,17594000,12
1003440149,40.72003,-73.98434,4590000,4590000,1650000,1788000,1955000,15
1021610071,40.85488,-73.9281,404000,410000,451000,418000,488000,7
1003440147,40.71981,-73.98443,2750000,3010000,3288000,3129000,3413000,15
1003440146,40.71975,-73.98446,629000,714000,764000,603000,688000,15
1001910017,40.7197,-74.00552,6560000,6560000,4907000,4907000,3926000,20
1001110100,40.70911,-73.99905,75900000,71300000,106950000,106950000,127434000,4
1021610073,40.85496,-73.92827,721000,716000,732000,773000,792000,7
1008880031,40.74499,-73.97969,11900000,12300000,12444000,11787000,12185000,11
1007710028,40.74343,-73.99752,1860000,1910000,2265000,2429000,2429000,21
1001910010,40.71942,-74.00562,4230000,5680000,7060000,4041000,4427000,20
1012010001,40.78726,-73.97134,853000,939000,827000,827000,1241000,17
1012010003,40.78718,-73.97118,9540000,9540000,3204000,3221000,3241000,17
1012010002,40.78722,-73.97127,9540000,9540000,3204000,3221000,3241000,17
1012010005,40.78714,-73.97103,10900000,10900000,3667000,3687000,3710000,17
1012010004,40.78716,-73.97112,10400000,10400000,3204000,3221000,3241000,17
1006140059,40.73688,-74.00151,1780000,2320000,2138000,2446000,2377000,22
1012010009,40.787,-73.97077,1770000,2280000,2471000,2485000,2500000,17
1012010008,40.78703,-73.97084,1770000,2280000,2471000,2485000,2500000,17
1006140054,40.73699,-74.00177,4850000,4850000,4850000,4850000,3880000,22
1006140053,40.73698,-74.00182,3600000,3600000,1499000,1715000,1667000,22
1006140052,40.73697,-74.00187,3600000,3600000,1499000,1715000,1667000,22
1006140051,40.73696,-74.00192,1210000,669000,1003000,1504500,1667000,22
1006140050,40.73697,-74.002,5360000,5630000,6655000,6665000,6689000,22
1006320045,40.73491,-74.00681,3830000,3910000,4361000,3975000,3989000,22
1006320048,40.73499,-74.00641,1770000,2010000,2195000,2327000,2469000,22
1002180008,40.72265,-74.00994,9410000,11300000,12605000,7215000,7904000,20
1002180009,40.72251,-74.00995,8040000,6930000,10395000,6165000,6754000,20
1002180001,40.72234,-74.0102,2700000,4670000,5679000,3251000,3561000,20
1002180002,40.72236,-74.01035,6900000,9560000,12729000,7286000,7982000,20
1013930070,40.77664,-73.96359,22700000,23800000,23871000,24587000,24775000,12
1002970015,40.71553,-73.9903,1240000,1570000,1620000,1755000,1920000,4
1002970016,40.71552,-73.99021,795000,2150000,881000,969000,1151000,4
1002970018,40.71546,-73.99006,1020000,904000,1356000,1606000,1756000,4
1010380001,40.76165,-73.98996,1520000,1880000,2820000,4230000,4422000,1
1021790070,40.85154,-73.94045,1550000,1510000,1422000,1564000,1823000,7
1017670022,40.79994,-73.94015,1510000,1370000,1507000,1658000,2487000,26
1004150025,40.72033,-73.9902,667000,700000,702000,665000,744000,4
1006190082,40.73361,-74.00394,1510000,1580000,1805000,1787000,1889000,22
1017670021,40.80004,-73.94036,693000,454000,475000,522000,712000,26
1017670026,40.79984,-73.93997,1280000,1070000,999000,790000,789000,26
1021210041,40.83767,-73.9389,683000,722000,1028000,970000,1025000,19
1021210043,40.8376,-73.93895,683000,722000,933000,941000,1028000,19
1021210045,40.83753,-73.939,743000,772000,1023000,959000,965000,19
1021210047,40.83746,-73.93907,743000,899000,974000,1001000,986000,19
1021210049,40.83764,-73.93927,798000,797000,859000,885000,928000,19
1017870080,40.80153,-73.93529,12600000,12200000,15260000,16171000,17215000,26
1010380004,40.76176,-73.9898,726000,884000,1326000,1326000,1989000,1
1011950001,40.78332,-73.97408,13200000,14100000,15439000,16174000,16344000,17
1013310031,40.7601,-73.96564,2170000,2250000,2408000,1763000,1948000,10
1013310032,40.76014,-73.96573,2590000,2770000,3033000,2970000,3151000,10
1013310034,40.76019,-73.96589,3270000,4070000,3081000,3826000,3061000,10
1013310035,40.76021,-73.96595,3450000,2910000,2747000,3410000,2728000,10
1013310039,40.76039,-73.9664,11500000,12900000,13841000,16214000,17367000,10
1005130036,40.72501,-73.99886,7710000,11100000,6886000,6066000,6149000,20
1005130030,40.72517,-73.99842,6580000,6580000,5640000,3992000,4046000,20
1005130033,40.72506,-73.99854,4180000,4180000,2616000,2616000,2336000,20
1007320016,40.75427,-73.99775,15000000,15700000,16168000,18545000,17863000,21
1017830028,40.79896,-73.93672,1040000,888000,1332000,1339000,1162000,26
1017830029,40.79901,-73.93708,651000,651000,909000,1011000,1064000,26
1017510156,40.80689,-73.9401,577000,554000,516000,408000,407000,14
1017830020,40.79869,-73.93724,816000,816000,816000,816000,653000,26
1017830023,40.79864,-73.93694,2240000,710000,781000,756000,822000,26
1017830024,40.79871,-73.93687,458000,1230000,510000,448000,474000,26
1017830025,40.79877,-73.93683,1110000,996000,1192000,1166000,1013000,26
1017830026,40.79883,-73.93678,282000,274000,302000,300000,342000,26
1017830027,40.79889,-73.93674,1600000,1520000,441000,371000,414000,26
1017230037,40.80691,-73.94224,913000,635000,559000,1429000,1143000,25
1017230039,40.80705,-73.94213,876000,503000,754000,533000,532000,25
1017230038,40.80702,-73.9422,2190000,2520000,2528000,2550000,2570000,25
1011220145,40.77522,-73.97821,2180000,1340000,2010000,2267000,2287000,18
1016590001,40.79348,-73.94293,704000,810000,1215000,791000,687000,26
1019280138,40.8078,-73.95005,751000,751000,309000,245000,244000,25
1022430332,40.87019,-73.91651,5020000,5510000,5518000,6300000,6610000,27
1005310029,40.72732,-73.99239,6770000,6770000,972000,1458000,1750000,22
1005310027,40.72734,-73.99253,5360000,5500000,5992000,5848000,5950000,22
1017540047,40.8085,-73.93786,2260000,2260000,847000,670000,669000,14
1004390028,40.72902,-73.98163,1100000,2380000,2872000,3957000,4748000,0
1020590001,40.82404,-73.94821,661000,746000,1104000,1356000,1467000,3
1020590003,40.82395,-73.94811,1240000,1430000,1434000,1398000,1197000,3
1020590005,40.82389,-73.94793,675000,776000,778000,801000,952000,3
1020590004,40.82392,-73.94806,1300000,1500000,1283000,1177000,1230000,3
1020590007,40.82381,-73.94776,1050000,1210000,1344000,1213000,1155000,3
1020590006,40.82387,-73.94787,1220000,1220000,358000,430000,411000,3
1020590009,40.82376,-73.94764,1520000,1750000,1537000,1583000,1383000,3
1020590008,40.82378,-73.9477,1180000,1360000,1156000,1088000,1197000,3
1017290172,40.81175,-73.94212,540000,459000,375000,296000,296000,14
1017290170,40.81188,-73.94207,1040000,1040000,391000,309000,309000,14
1019120055,40.81035,-73.94608,963000,1110000,1665000,1715000,1458000,14
1019120054,40.81033,-73.94602,252000,243000,193000,198000,210000,14
1019120057,40.81044,-73.94629,1060000,1220000,1830000,1556000,1323000,14
1010370059,40.76119,-73.98984,4360000,3910000,4321000,4733000,4884000,1
1010370058,40.76116,-73.98977,1440000,1570000,1766000,1785000,1855000,1
1010370057,40.76113,-73.98969,2160000,2720000,3367000,4772000,4709000,1
1010370056,40.76111,-73.9896,1900000,2350000,2142000,3036000,2995000,1
1010370054,40.76107,-73.98954,3090000,3240000,3536000,3493000,3647000,1
1010370053,40.76102,-73.98937,5440000,5440000,2032000,2880000,2842000,1
1010370052,40.76097,-73.98931,1240000,1030000,1102000,1458000,1543000,1
1010370051,40.76093,-73.98922,1240000,1170000,1251000,1631000,1666000,1
1010370050,40.76092,-73.98913,6370000,6370000,945000,1417500,1701000,1
1015820014,40.77494,-73.94625,6450000,6520000,5542000,5708000,5978000,8
1015820015,40.77484,-73.94612,3520000,3570000,5355000,5627000,4658000,8
1015820012,40.77495,-73.94645,2810000,2650000,3805000,3088000,3130000,8
1015820013,40.77492,-73.94637,2310000,3330000,3805000,3088000,3130000,8
1015820010,40.77502,-73.94661,2310000,2650000,3805000,3088000,3130000,8
1015820011,40.77499,-73.94653,1680000,1760000,1754000,1770000,1823000,8
1000970002,40.70728,-74.00174,4640000,5000000,4768000,4794000,5753000,6
1006150036,40.73728,-74.00192,9830000,14300000,15102000,15391000,16388000,22
1020240009,40.81825,-73.94422,1220000,1400000,1404000,1685000,1432000,14
1020640142,40.8275,-73.94361,1570000,1570000,506000,609000,583000,3
